150,7306,3825
151,8280,6741
152,7608,892
153,1100,7996
154,7869,7359
155,8664,2898
156,6009,9973
157,7964,4669
158,9113,2993
159,8797,5724
160,3981,4447
161,5639,9767
162,7359,6650
163,5904,5042
164,9938,5157
165,7543,4516
166,300,4637
167,4146,3391
168,7964,9486
169,293,1298
170,3404,717
171,7082,6723
172,6172,3484
173,896,3620
174,3598,2420
175,7097,1070
176,3917,6652
177,8481,5518
178,1149,9594
179,3220,414
180,4825,1116
181,1902,7833
182,7840,3044
183,3392,9422
184,606,4497
185,9491,3172
186,6499,9929
187,1329,3553
188,4579,9572
189,1855,2466
190,2167,8531
191,5330,8957
192,9184,402
193,4378,1706
194,8811,2926
195,4039,3939
196,8131,9055
197,8545,1721
198,4623,605
199,2867,5044
200,8225,3830
201,3083,5838
202,8742,9853
203,7967,3645
204,9131,5536
205,1659,2036
206,9271,1535
207,4430,5738
208,7718,8067
209,2841,8372
210,6296,4219
211,9729,5565
212,5356,9890
213,5567,8346
214,7917,1995
215,7282,7020
216,7138,6891
217,7771,8923
218,3809,6717
219,612,8063
220,8588,6577
221,5260,8760
222,7901,9723
223,6952,6472
224,2031,5344
225,5580,5146
226,4444,7960
227,2679,5117
228,2485,9687
229,8358,5525
230,9923,5250
231,758,2612
232,9038,4056
233,8404,2698
234,1438,104
235,9286,5303
236,2807,7547
237,6873,2516
238,5438,4822
239,574,3790
240,5094,1313
241,2853,2612
242,7335,8664
243,1567,5099
244,2685,7105
245,1332,3258
246,3635,6647
247,558,3315
248,4455,8358
249,4040,5161
250,8482,7824
251,577,5019
252,5424,8206
253,1661,2707
254,4513,2579
255,2932,550
256,1857,7290
257,5391,2460
258,2721,3766
259,6843,6097
260,7894,7523
261,8865,9166
262,7219,5173
263,2350,1750
264,3884,1940
265,7683,5696
266,2748,974
267,8761,1305
268,9074,2653
269,5017,79
270,8323,6762
271,3481,9353
272,1453,9719
273,4407,1129
274,8863,8699
275,884,597
276,5006,3866
277,7165,2702
278,7132,2901
279,7478,9508
280,9368,4358
281,3403,5444
282,6125,1393
283,3388,2673
284,4281,4251
285,4944,3693
286,7143,1193
287,5049,4933
288,4155,1315
289,1929,2013
290,5519,5023
291,1848,8917
292,9922,7446
293,9765,8225
294,2785,9114
295,6199,492
296,4878,4858
297,1781,9421
298,5041,2961
299,829,8191
300,1393,5351
301,5704,2622
302,8022,6651
303,1207,5838
304,6511,6352
305,1889,7803
306,7257,5592
307,5131,4917
308,5357,6869
309,2050,4192
310,8630,8304
311,3189,6129
312,3013,4891
313,5929,6775
314,5362,6863
315,4468,2937
316,25,7249
317,8759,5636
318,9194,4690
319,9254,6039
320,748,3798
321,6188,9651
322,431,4952
323,1613,8094
324,9375,766
325,3412,129
326,4060,2041
327,2844,148
328,4316,5019
329,9536,6503
330,9002,850
331,1726,6025
332,2990,8058
333,1691,5724
334,9085,105
335,6299,275
336,59,4281
337,3526,3103
338,4578,3375
339,7931,9692
340,3239,3626
341,3479,1878
342,2842,9388
343,6516,8573
344,338,7364
345,3759,4739
346,2351,4250
347,2163,3253
348,194,5631
349,3003,5670
350,1398,4453
351,2812,8884
352,2548,9846
353,7211,9156
354,8473,2877
355,9376,8674
356,4511,7897
357,899,3119
358,7796,9265
359,8459,4265
360,4341,3540
361,898,5204
362,8483,5607
363,4641,3599
364,8745,2059
365,8880,1297
366,2586,6461
367,5645,185
368,1161,8073
369,1996,6687
370,7562,5668
371,8340,9873
372,4977,9171
373,1693,8374
374,6563,3888
375,3206,4757
376,7883,6980
377,8701,273
378,4162,8360
379,1807,6739
380,5449,6752
381,7598,5632
382,5355,6312
383,5799,2983
384,9515,2712
385,7420,4140
386,6796,7882
387,8116,1061
388,9446,9124
389,2750,9400
390,6938,8021
391,8759,7666
392,6302,5157
393,8842,4361
394,657,5432
395,5008,2184
396,1609,7916
397,166,6750
398,5313,2265
399,5900,7712
400,9523,8750
401,4398,8778
402,4541,661
403,7853,4603
404,1029,4971
405,3532,6953
406,9781,6801
407,8009,894
408,6827,8532
409,781,8163
410,86,311
411,8765,4064
412,728,9756
413,6874,4974
414,734,4246
415,5167,6503
416,5636,5334
417,1760,2013
418,550,7797
419,188,9330
420,5372,2209
421,9733,6179
422,7946,5446
423,865,951
424,7538,6868
425,1556,6230
426,2704,3580
427,834,6651
428,9515,609
429,9864,6853
430,1342,1636
431,7532,6412
432,3893,4104
433,994,3028
434,6596,4961
435,8964,1295
436,1076,6226
437,9273,7960
438,7004,1053
439,3080,2306
440,8397,8298
441,801,3198
442,9481,2607
443,6890,3779
444,9003,1674
445,1105,3424
446,589,1652
447,3445,3869
448,9400,3198
449,6345,5907
450,4279,2268
451,3163,6977
452,9392,5141
453,8026,6603
454,4768,4316
455,4647,9918
456,9794,2690
457,6018,5203
458,4607,5126
459,5142,5019
460,8089,6978
461,1177,8599
462,7959,3034
463,6523,5118
464,8665,2372
465,7793,4689
466,3342,4460
467,2115,5263
468,3392,4007
469,7139,4200
470,6178,9330
471,9115,8383
472,4,7434
473,5103,4552
474,5927,9069
475,909,4611
476,9474,8543
477,8230,41
478,3823,3868
479,6902,4532
480,9594,8197
481,6683,6459
482,6806,3652
483,8624,5170
484,1408,9402
485,8130,9830
486,657,7879
487,3548,6153
488,2441,1377
489,6101,8793
490,1703,3390
491,4813,6757
492,7799,8033
493,6355,5118
494,9718,5283
495,7251,5818
496,8903,6188
497,7204,9205
498,8020,2110
499,4666,7707
500,6432,7164
501,1777,6033
502,934,9518
503,2493,1797
504,6077,5463
505,7933,9220
506,9711,6801
507,6905,6005
508,3592,1138
509,6079,6537
510,8121,238
511,8757,2456
512,3598,9922
513,8495,9811
514,1874,3810
515,6073,1816
516,6750,7184
517,4462,7898
518,4657,9495
519,557,5809
520,334,1064
521,310,3792
522,2859,7240
523,6972,4790
524,6970,6447
525,2072,8544
526,3197,5117
527,2421,108
528,2191,3284
529,8485,9116
530,7789,5921
531,6357,9229
532,8101,6420
533,8983,6432
534,4519,7315
535,455,4293
536,7203,6032
537,404,5112
538,7946,3968
539,9201,1516
540,5061,4378
541,8173,9320
542,2601,8300
543,5983,472
544,2672,1758
545,9123,6723
546,557,5759
547,6903,2789
548,4153,3263
549,4683,664
550,835,9382
551,5929,7235
552,3185,6300
553,9214,1240
554,6365,283
555,1768,4549
556,9980,7225
557,332,1253
558,969,4770
559,5968,323
560,4381,343
561,8146,6024
562,1193,7800
563,8882,5194
564,4781,8457
565,6611,4587
566,5690,9188
567,538,6793
568,9624,9621
569,4925,5740
570,2970,1461
571,6767,8976
572,1618,2697
573,2096,5423
574,4729,32
575,4108,7613
576,5621,7285
577,4671,1517
578,7116,2326
579,8105,6672
580,2383,6705
581,4247,411
582,3712,2596
583,9097,4458
584,176,2051
585,7522,27
586,5920,9896
587,8437,9452
588,5283,5568
589,5997,2501
590,4036,547
591,1986,8043
592,9339,2744
593,8065,3377
594,6057,8343
595,5939,8747
596,2550,4927
597,6285,425
598,8449,8895
599,7721,1447
600,6005,7584
601,4191,8920
602,5223,4495
603,5991,7298
604,1501,7816
605,7193,5111
606,5659,3348
607,6817,4713
608,9701,1638
609,3330,5601
610,4732,5872
611,795,7194
612,7294,9908
613,4864,5695
614,8763,8172
615,3280,1640
616,6954,327
617,8888,2362
618,3547,1303
619,422,7198
620,4873,589
621,7615,3276
622,1483,7529
623,1007,3248
624,8240,1191
625,961,6423
626,3901,5071
627,1547,5947
628,2373,7178
629,9395,9973
630,1946,2634
631,2623,8487
632,1803,4733
633,8424,6898
634,9411,2048
635,1709,5172
636,2518,774
637,7070,4922
638,1720,4818
639,5496,3762
640,5539,5891
641,9906,9043
642,3322,9253
643,9877,8210
644,8428,1447
645,4188,4334
646,1412,1847
647,5425,7313
648,2158,3212
649,468,4020
650,6921,587
651,1670,5635
652,2260,9839
653,5721,1848
654,2015,7777
655,9844,6864
656,1206,1186
657,438,8637
658,9527,7474
659,657,482
660,867,7067
661,5856,7500
662,5011,5062
663,5063,4659
664,3237,9142
665,7440,8770
666,1558,934
667,8482,4459
668,7103,9452
669,2574,6989
670,1283,1496
671,4406,4653
672,7912,1451
673,7447,4955
674,7161,6458
675,8540,7104
676,9486,7301
677,1410,6575
678,9150,3635
679,3732,1185
680,4845,8610
681,9538,1203
682,9430,3500
683,5903,3453
684,8802,589
685,4931,5345
686,5382,1655
687,1661,7825
688,1721,7080
689,2064,8838
690,2853,7399
691,8601,3129
692,4253,5755
693,6047,3907
694,1040,9505
695,6615,6537
696,3974,6111
697,4773,7243
698,1411,2087
699,989,8025
700,3691,2669
701,7106,6680
702,3546,868
703,36,799
704,4338,4978
705,7205,5317
706,3834,904
707,4699,8885
708,8004,6252
709,785,4790
710,2384,8649
711,1917,1721
712,716,359
713,398,792
714,1367,4571
715,4761,3761
716,3103,4519
717,5470,3808
718,9750,2160
719,2966,3000
720,9804,7673
721,4763,9669
722,4450,3021
723,1960,8288
724,8319,7954
725,4535,1606
726,9431,3839
727,4725,2021
728,3804,1134
729,2251,1552
730,7325,7141
731,5996,3081
732,3642,2145
733,9046,6851
734,591,4567
735,3209,7384
736,7051,9814
737,5297,1995
738,9475,9792
739,3231,1281
740,2484,2586
741,9616,1205
742,6691,7714
743,7034,5391
744,9380,5155
745,7872,4697
746,3814,7023
747,5435,8432
748,3177,7454
749,5157,3607
750,8208,27
751,102,1269
752,7963,7656
753,1578,1128
754,3058,9594
755,2278,0
756,4553,615
757,2791,4029
758,4004,3974
759,5653,7562
760,45,3882
761,7245,6249
762,8478,6726
763,8681,8103
764,7329,4292
765,7445,4997
766,6037,1790
767,3959,4164
768,1320,6160
769,3019,392
770,2717,9258
771,7471,9130
772,6903,5947
773,8623,6092
774,1410,2670
775,4067,7100
776,8271,8189
777,3608,1465
778,8519,647
779,6576,1106
780,8740,1199
781,6579,4812
782,7489,8267
783,6070,4785
784,4596,6373
785,3512,2593
786,4373,7318
787,9081,116
788,4252,1963
789,9520,6139
790,3411,5315
791,57,1532
792,8953,7219
793,3214,7468
794,7063,5765
795,4857,9286
796,3495,4562
797,1600,1913
798,8123,2256
799,7603,662
800,2926,5952
801,976,4970
802,633,3589
803,519,7323
804,9138,9840
805,1847,9325
806,4112,3209
807,5166,6911
808,7997,931
809,4016,3570
810,2107,965
811,9683,313
812,5206,4352
813,4505,4281
814,3150,2500
815,455,3997
816,8245,5410
817,5900,4350
818,1076,4857
819,2554,889
820,5870,6815
821,4472,5935
822,6720,1178
823,9055,1274
824,8812,8891
825,9764,5116
826,3862,9527
827,5138,4446
828,4097,5039
829,2454,2475
830,4384,3943
831,6764,9397
832,7571,9626
833,2660,1004
834,9871,925
835,9710,8448
836,2746,7185
837,2755,3100
838,2728,3666
839,2570,7514
840,560,16
841,991,6849
842,6987,7107
843,6020,5445
844,8348,3411
845,7397,2673
846,7190,6912
847,5746,7771
848,6121,5772
849,4760,5474
850,1002,9903
851,1471,342
852,1190,890
853,6093,8265
854,6133,629
855,1820,8258
856,9300,9559
857,972,5551
858,560,9267
859,2488,5290
860,2119,6270
861,3110,6712
862,8752,9255
863,3362,4433
864,5405,9753
865,4398,1116
866,5207,852
867,7397,7219
868,2866,9140
869,8844,4617
870,8347,9461
871,1877,2552
872,2967,6079
873,1521,2686
874,8682,5772
875,9184,3779
876,5519,5525
877,5613,3829
878,7624,5235
879,53,4779
880,5069,568
881,8774,494
882,8528,3338
883,343,3982
884,887,1129
885,8647,6754
886,4799,6111
887,4009,1433
888,6644,7416
889,4636,3407
890,7952,2834
891,6856,4292
892,7502,2364
893,3273,8144
894,4538,3676
895,150,2319
896,3073,3801
897,3748,5475
898,4886,3792
899,3951,6974
900,8485,3962
901,7857,3548
902,6969,494
903,3706,308
904,4156,2432
905,8482,5616
906,7374,5592
907,1678,9837
908,915,6513
909,4351,1407
910,2214,1280
911,3114,7198
912,1671,1562
913,2203,885
914,794,9161
915,8809,3427
916,3868,6384
917,7347,4689
918,6641,8748
919,2726,1501
920,3619,854
921,338,3898
922,2682,5009
923,2484,9145
924,5099,6089
925,6750,5410
926,497,2512
927,5644,1355
928,2410,3443
929,421,555
930,792,4251
931,6194,1315
932,4850,4192
933,3450,4882
934,9844,628
935,8149,5502
936,23,3090
937,2364,6516
938,6385,9122
939,6954,5026
940,8559,687
941,6577,3967
942,415,9392
943,5446,2314
944,3881,8435
945,5579,8102
946,7933,7958
947,7673,7197
948,2875,8475
949,460,5805
950,939,4645
951,6071,6581
952,3557,2511
953,8622,9359
954,7081,8435
955,9633,5249
956,4402,4457
957,4132,1554
958,9649,3529
959,2466,177
960,1611,4239
961,3368,6588
962,4821,1905
963,8244,9348
964,2355,3501
965,3249,9138
966,7265,6373
967,1753,686
968,130,2288
969,4097,6473
970,5520,1236
971,3752,1774
972,2236,3403
973,3199,8835
974,290,2498
975,7451,3370
976,1834,6441
977,5040,7414
978,2214,9064
979,2422,7837
980,1874,8674
981,2776,3877
982,7916,3002
983,7306,9091
984,781,2807
985,6520,8935
986,664,3975
987,4106,7315
988,7715,1488
989,8845,2538
990,8120,5171
991,6255,5657
992,8905,9320
993,3065,3754
994,2784,3268
995,7747,8368
996,423,8198
997,1693,570
998,440,9370
999,6459,1660
1000,5735,312
1001,7769,4143
1002,9859,8606
1003,7234,4771
1004,1561,6802
1005,3827,8805
1006,5607,4935
1007,2337,5924
1008,5527,3234
1009,920,1169
1010,7215,7400
1011,7153,9787
1012,8232,2171
1013,6856,3745
1014,3910,4628
1015,3364,8353
1016,105,7935
1017,8538,5067
1018,719,3722
1019,3377,9626
1020,7943,4551
1021,3048,2639
1022,2737,2758
1023,5477,9760
1024,5331,4097
1025,1254,6535
1026,3386,3849
1027,3668,2085
1028,9625,2111
1029,6673,6892
1030,7160,6937
1031,1727,3515
1032,4905,9281
1033,9737,3642
1034,1107,2954
1035,1899,2245
1036,9262,7421
1037,3441,9318
1038,102,8799
1039,4179,6574
1040,685,8742
1041,2490,1882
1042,9352,2848
1043,6969,2988
1044,5896,6207
1045,5579,8556
1046,3961,8908
1047,7951,2307
1048,9559,3040
1049,8174,5371
1050,4802,2997
1051,8707,7643
1052,9506,5927
1053,3474,1936
1054,5013,9236
1055,6012,8043
1056,1681,447
1057,5619,6014
1058,1556,5542
1059,935,6790
1060,4511,2783
1061,4015,6794
1062,5152,423
1063,7972,9535
1064,3514,613
1065,4781,6922
1066,3994,6311
1067,9050,5256
1068,3487,8596
1069,7219,539
1070,3630,2999
1071,6206,1267
1072,8868,8606
1073,9736,9476
1074,1550,4461
1075,2274,4758
1076,2856,7814
1077,7686,7035
1078,6578,1297
1079,9825,7586
1080,5041,3405
1081,9945,1703
1082,8762,4638
1083,4197,1448
1084,4132,9722
1085,3598,908
1086,5306,989
1087,2820,8298
1088,622,4496
1089,6819,6510
1090,7902,7056
1091,980,1787
1092,1086,5447
1093,3592,8626
1094,4452,8467
1095,7100,2373
1096,8975,1057
1097,6156,9060
1098,5313,5877
1099,6036,4656
1100,4928,4207
1101,9272,1113
1102,6730,9167
1103,3292,8474
1104,4005,4186
1105,6120,6736
1106,7589,6256
1107,4613,235
1108,209,5851
1109,5111,7281
1110,1014,2252
1111,8620,6730
1112,67,9660
1113,5099,3408
1114,6020,9330
1115,3535,2497
1116,8267,4885
1117,1725,4050
1118,2829,950
1119,3680,5400
1120,9559,9712
1121,7292,7994
1122,4814,6950
1123,276,9430
1124,8004,5156
1125,6829,4786
1126,507,3026
1127,363,1715
1128,4736,4591
1129,1411,2528
1130,9503,3648
1131,2502,9747
1132,8639,9510
1133,3132,1194
1134,2917,9943
1135,4328,8447
1136,5642,775
1137,6791,6823
1138,9371,7635
1139,3450,2052
1140,5866,6281
1141,5365,355
1142,7669,2118
1143,1052,7393
1144,5672,252
1145,2278,6734
1146,7447,7779
1147,3152,5406
1148,3297,3049
1149,5347,348
1150,7569,5401
1151,8808,4218
1152,3452,1229
1153,566,1793
1154,6186,9306
1155,3503,422
1156,7821,2369
1157,2033,4562
1158,3736,4694
1159,7962,7909
1160,9252,3599
1161,3236,3618
1162,1431,9730
1163,6336,8131
1164,753,7591
1165,8969,4588
1166,2296,374
1167,3585,8303
1168,520,8148
1169,3759,4531
1170,1203,9990
1171,6861,8163
1172,8494,141
1173,5364,2898
1174,4608,3380
1175,9481,5627
1176,851,428
1177,1494,4619
1178,6401,6204
1179,5494,2468
1180,8521,566
1181,9695,2038
1182,7664,7209
1183,8631,8721
1184,9163,1480
1185,1467,2599
1186,6400,7021
1187,653,6923
1188,8001,3504
1189,601,7954
1190,2567,9584
1191,7974,5739
1192,8399,3852
1193,3057,9939
1194,9761,8884
1195,538,9475
1196,8553,6868
1197,8790,2578
1198,636,2642
1199,2154,1569
1200,1118,9187
1201,4307,4399
1202,6882,6367
1203,2867,7564
1204,5084,2299
1205,3133,2036
1206,9792,1867
1207,4845,7209
1208,4905,7853
1209,2441,1586
1210,5920,882
1211,1241,4964
1212,111,1063
1213,3945,2751
1214,5417,2033
1215,4150,9058
1216,2561,4737
1217,1204,1848
1218,9345,6403
1219,7014,9465
1220,7743,6510
1221,325,9216
1222,3553,7678
1223,5474,9376
1224,2666,1510
1225,980,163
1226,7149,3406
1227,6811,6312
1228,2863,3048
1229,2805,6733
1230,2448,4189
1231,9320,8029
1232,4845,3932
1233,7881,3995
1234,2986,9783
1235,83,4679
1236,3921,7730
1237,3980,7205
1238,6322,2124
1239,261,8774
1240,3193,4315
1241,9545,7626
1242,4061,3928
1243,4014,3921
1244,259,4393
1245,9343,5601
1246,2114,4196
1247,2875,9719
1248,8407,1177
1249,4235,3624
1250,4803,8403
1251,8871,3945
1252,7252,155
1253,7552,6658
1254,6186,4627
1255,7625,5909
1256,4930,9218
1257,97,7888
1258,2277,2220
1259,6972,9585
1260,741,5733
1261,7321,7500
1262,9565,8397
1263,9388,8484
1264,9495,45
1265,1741,5755
1266,1866,2006
1267,3480,2795
1268,4833,7771
1269,4681,1696
1270,2880,8427
1271,6708,4878
1272,4622,7640
1273,2788,45
1274,3436,6593
1275,6010,9699
1276,7678,9294
1277,9218,1505
1278,6161,5445
1279,7630,4225
1280,3927,1069
1281,1152,1119
1282,1357,1501
1283,6133,7378
1284,7450,2297
1285,1539,3852
1286,635,4150
1287,8865,886
1288,5148,4470
1289,6520,86
1290,6085,4971
1291,4733,1547
1292,1750,9238
1293,152,709
1294,6100,4801
1295,159,7430
1296,2617,5565
1297,3131,9770
1298,6416,3395
1299,6206,181
1300,1431,5954
1301,5396,1285
1302,9113,8466
1303,633,4246
1304,8606,6197
1305,5872,1947
1306,2869,5510
1307,7372,348
1308,1781,601
1309,8891,7106
1310,3874,1160
1311,1693,5382
1312,8532,4774
1313,7000,7428
1314,6022,5250
1315,4696,5721
1316,2011,7407
1317,5596,8207
1318,3287,3301
1319,6394,334
1320,7882,1992
1321,8816,3115
1322,5233,2495
1323,323,5441
1324,7864,1952
1325,5864,9464
1326,9197,6785
1327,2998,2374
1328,3957,6508
1329,9517,2238
1330,3782,9193
1331,9275,230
1332,9709,854
1333,5000,3462
1334,4834,7036
1335,7464,6646
1336,5330,1917
1337,5414,1442
1338,789,5334
1339,6014,5035
1340,11,3109
1341,9529,1810
1342,5706,394
1343,3478,5519
1344,892,1561
1345,6331,4759
1346,1883,6371
1347,4411,7507
1348,4899,9390
1349,1016,6341
1350,2243,4370
1351,4536,2630
1352,9209,3166
1353,8490,7673
1354,7811,3443
1355,806,8422
1356,5009,9818
1357,3189,1272
1358,5491,3768
1359,9659,7162
1360,5621,815
1361,51,5923
1362,867,9436
1363,9354,2229
1364,2291,645
1365,8754,5791
1366,9019,5526
1367,2008,1216
1368,9274,2315
1369,7297,606
1370,7343,7851
1371,9987,6455
1372,370,5728
1373,3765,5361
1374,9462,4645
1375,3380,8491
1376,5732,9798
1377,3487,1005
1378,4598,9593
1379,6264,9616
1380,3515,2593
1381,9662,5574
1382,9680,6401
1383,8040,7248
1384,2195,3316
1385,9444,6603
1386,1016,8313
1387,7261,1523
1388,2150,605
1389,8134,5644
1390,8419,2641
1391,2774,4894
1392,7413,1569
1393,1249,8565
1394,3511,5946
1395,3018,3374
1396,5543,6834
1397,121,8315
1398,250,3535
1399,5181,1970
1400,5090,2984
1401,8665,1366
1402,8664,8802
1403,877,650
1404,6954,2570
1405,1652,8616
1406,6623,2306
1407,1465,231
1408,7165,6569
1409,3041,5877
1410,4297,869
1411,6191,6703
1412,6468,3421
1413,1357,3382
1414,5495,6693
1415,8562,5364
1416,9609,4405
1417,7224,1000
1418,2442,4653
1419,4106,8517
1420,7889,3786
1421,4665,8884
1422,4735,828
1423,6550,2473
1424,5344,2466
1425,4623,1171
1426,3190,8364
1427,5750,180
1428,2964,2246
1429,4806,985
1430,3354,193
1431,2226,5929
1432,4745,4690
1433,850,7842
1434,2328,9165
1435,633,7747
1436,8202,6598
1437,5072,2988
1438,2967,1782
1439,2843,2754
1440,7615,8402
1441,1663,923
1442,1743,1492
1443,4339,8305
1444,8387,9943
1445,767,621
1446,5960,7424
1447,9263,4955
1448,3985,6394
1449,8467,9352
1450,2023,2251
1451,4781,5176
1452,7323,7890
1453,4190,809
1454,9207,9288
1455,5174,744
1456,6938,908
1457,4554,2283
1458,3101,9253
1459,830,5041
1460,467,656
1461,9123,9953
1462,5979,4599
1463,4945,1588
1464,5741,4427
1465,903,6064
1466,7297,7123
1467,3043,8873
1468,3192,2473
1469,8100,4956
1470,3915,6796
1471,4540,2005
1472,7227,3326
1473,2228,5949
1474,3062,6327
1475,6495,7534
1476,7623,5045
1477,3971,7660
1478,1234,4501
1479,4256,389
1480,8451,6945
1481,9207,2466
1482,2915,3845
1483,7760,2955
1484,5962,9594
1485,4959,1757
1486,4708,6313
1487,8452,2332
1488,8605,5737
1489,7187,17
1490,5640,5340
1491,4060,6214
1492,7497,4200
1493,8810,5456
1494,5778,6985
1495,234,4653
1496,2338,4622
1497,957,4712
1498,6221,7191
1499,2326,4493
1500,9660,7745
1501,3532,8314
1502,1136,2732
1503,7106,1860
1504,1890,2061
1505,8199,6727
1506,1077,5923
1507,644,5749
1508,5080,8820
1509,630,3605
1510,9749,9612
1511,3308,4644
1512,2374,1138
1513,9002,9111
1514,6655,1452
1515,5862,1500
1516,1811,8557
1517,5307,4168
1518,8422,241
1519,3347,7542
1520,5351,9166
1521,6035,4042
1522,958,2993
1523,1293,8573
1524,4052,6248
1525,8638,4869
1526,8396,9245
1527,2605,3444
1528,5663,383
1529,6552,6632
1530,5111,9681
1531,6379,6769
1532,4942,8964
1533,7980,4790
1534,6152,181
1535,2637,1948
1536,3213,1283
1537,1067,7232
1538,6493,1793
1539,1104,46
1540,3102,4882
1541,6336,7456
1542,281,1843
1543,5014,524
1544,5924,9050
1545,6247,4173
1546,3411,6261
1547,5033,3155
1548,8596,8194
1549,3095,2899
1550,1772,1831
1551,6427,8169
1552,4624,1993
1553,1201,6771
1554,3953,513
1555,5682,2138
1556,56,1348
1557,4433,9743
1558,8555,414
1559,6605,6352
1560,9894,3928
1561,4308,9299
1562,3541,3653
1563,8729,7587
1564,5628,1701
1565,151,6860
1566,3796,6575
1567,3857,3396
1568,3828,4541
1569,4308,2612
1570,183,190
1571,3739,1280
1572,2217,7799
1573,2975,5103
1574,9358,8782
1575,6286,219
1576,317,1139
1577,1326,6232
1578,1207,938
1579,4301,9189
1580,7119,2353
1581,2918,1730
1582,3434,9224
1583,3113,565
1584,6821,7327
1585,6948,6358
1586,2005,2728
1587,6499,7678
1588,712,4523
1589,5097,6600
1590,5643,6284
1591,4200,1155
1592,8436,6034
1593,9464,7288
1594,1477,3144
1595,3622,2063
1596,3389,3904
1597,6250,7677
1598,5247,3183
1599,3598,6619
1600,4454,2460
1601,2349,156
1602,9370,1090
1603,9524,5310
1604,1288,8109
1605,4898,8609
1606,9291,12
1607,3150,1165
1608,7511,9038
1609,7977,2816
1610,1592,6751
1611,2953,219
1612,4893,3692
1613,9336,1148
1614,7211,4235
1615,7559,8630
1616,3208,4075
1617,1106,6339
1618,3465,2186
1619,7872,5401
1620,5663,6767
1621,1592,1810
1622,3906,4464
1623,6417,7869
1624,632,4437
1625,522,535
1626,7203,6466
1627,8601,7027
1628,5284,4586
1629,9562,1889
1630,9492,3236
1631,6798,7663
1632,2754,1599
1633,1091,6560
1634,1212,2081
1635,2174,8236
1636,9068,1800
1637,5578,6585
1638,2220,5100
1639,9235,7248
1640,9564,7767
1641,7369,2815
1642,52,6046
1643,2164,6445
1644,2100,5722
1645,153,2196
1646,3719,4111
1647,2293,1761
1648,4501,4037
1649,8790,6166
1650,2858,1236
1651,2293,1229
1652,9355,9845
1653,4312,8545
1654,3032,4918
1655,4870,7319
1656,8751,5642
1657,853,3102
1658,3922,8814
1659,5558,6914
1660,4835,8602
1661,2419,8322
1662,3590,4332
1663,2821,6892
1664,4769,2604
1665,1201,385
1666,8350,3524
1667,9636,3547
1668,8849,4689
1669,7726,3023
1670,6309,2288
1671,3288,1720
1672,5127,4886
1673,2794,9869
1674,4463,5491
1675,7089,8316
1676,7866,4079
1677,8967,2417
1678,1304,2685
1679,4939,2121
1680,1205,3552
1681,7097,7552
1682,669,6373
1683,4988,8855
1684,3816,5149
1685,4739,5354
1686,8771,8867
1687,6381,5674
1688,5401,6758
1689,2543,7578
1690,183,7330
1691,7394,6896
1692,7201,5050
1693,2386,5045
1694,3919,9854
1695,6453,5871
1696,9189,1161
1697,6468,3957
1698,5567,9559
1699,9865,7468
1700,1121,5350
1701,4568,2706
1702,3215,5643
1703,7125,9990
